TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20120112,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.762,4.989,3.288,11.328,4.882,7.762,0.0,4.989,3.288,0.0,11.328,4.882,0.0,184.583,-9999,-9999,130.941,130.941,0.0,-9999,-9999,290.125,290.125,0.0,-9999,-9999,283.135,283.135,0.0,-9999,-9999,6.954,6.954,0.0,101.972,101.972,0.0,0.0,0.0,0.0,1.495,1.495,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41.6425,-9999,57.1268,-9999,-9999,-9999,-9999,125.513,-9999,172.126,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,3.14011,0.0,-9999,-9999,3.1408,0.0,-9999,-9999,3.15734,0.0,0.00683918,3.08783,3.11331,3.1206,3.1408,3.19988,3.19988,3.19988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25144,0.36822,0.0,-9999,-9999,2.73605,0.366011,0.0,-9999,-9999,3.22926,0.383093,0.0,-9999,-9999,2.76609,0.332104,0.0,-9999,-9999,3.22926,3.22926,3.22926,3.22926,3.25878,3.26035,3.26841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64704,2.64741,2.68163,2.76609,2.89623,2.89623,2.89623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61191,2.61015,2.69515,0.0142688,2.59407,2.61191,2.6265,2.64812,2.75967,2.78813,2.87312,-0.480666,-0.53065,-0.462188,0.0205026,-0.603655,-0.581484,-0.573267,-0.551761,-0.353633,-0.332477,-0.202128,2.80143,2.71595,2.82568,0.0179022,2.63196,2.69609,2.71721,2.80579,2.87738,2.9548,3.01558,0.239641,0.223527,0.285569,0.0136934,0.219874,0.220874,0.22746,0.24463,0.27854,0.426909,0.458223,-9999,-9999
20120113,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.868,5.631,3.187,10.744,5.153,7.868,0.0,5.631,3.187,0.0,10.744,5.153,0.0,185.828,-9999,-9999,131.897,131.897,0.0,-9999,-9999,290.357,290.357,0.0,-9999,-9999,283.402,283.402,0.0,-9999,-9999,6.5,6.5,0.0,102.308,102.308,0.0,0.0,0.0,0.0,1.631,1.631,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41.5229,-9999,57.1339,-9999,-9999,-9999,-9999,128.803,-9999,177.169,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,3.04647,0.0,-9999,-9999,3.0428,0.0,-9999,-9999,3.04794,0.0,0.0032604,3.0142,3.02716,3.03329,3.04951,3.06432,3.06432,3.07354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16648,0.30952,0.0,-9999,-9999,2.63903,0.283392,0.0,-9999,-9999,3.1479,0.321631,0.0,-9999,-9999,2.65483,0.266508,0.0,-9999,-9999,3.10921,3.10921,3.11924,3.14404,3.16648,3.17191,3.18025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59174,2.60296,2.60467,2.65483,2.7391,2.7391,2.7391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6225,2.62075,2.70578,0.0142727,2.60474,2.6225,2.63703,2.65856,2.77019,2.7986,2.88402,-0.376187,-0.422046,-0.34216,0.0172014,-0.466655,-0.447769,-0.421435,-0.405763,-0.254791,-0.233729,-0.111552,2.81085,2.72539,2.83526,0.0178887,2.64245,2.70647,2.72678,2.8152,2.88669,2.96285,3.02618,0.243292,0.226138,0.288802,0.0136965,0.223137,0.224343,0.230745,0.248667,0.280246,0.430123,0.460348,-9999,-9999
20120114,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.622,4.763,4.261,11.297,5.634,7.622,0.0,4.763,4.261,0.0,11.297,5.634,0.0,187.126,-9999,-9999,133.665,133.665,0.0,-9999,-9999,289.555,289.555,0.0,-9999,-9999,282.482,282.482,0.0,-9999,-9999,6.456,6.456,0.0,102.151,102.151,0.0,0.0,0.0,0.0,1.321,1.321,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,42.5628,-9999,58.6844,-9999,-9999,-9999,-9999,125.13,-9999,172.467,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,3.16041,0.0,-9999,-9999,3.13641,0.0,-9999,-9999,3.13574,0.0,0.00265367,3.09486,3.12171,3.1324,3.13641,3.13641,3.15365,3.16041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39167,0.4988,0.0,-9999,-9999,2.60047,0.501393,0.0,-9999,-9999,3.35056,0.536955,0.0,-9999,-9999,2.60047,0.501393,0.0,-9999,-9999,3.31028,3.35056,3.35056,3.35056,3.3583,3.37807,3.39167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56074,2.56074,2.56381,2.60047,2.60047,2.60047,2.60047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59811,2.59636,2.68092,0.0141934,2.58044,2.59811,2.61258,2.63407,2.74507,2.77342,2.85793,-0.515,-0.540046,-0.45482,0.0146944,-0.555974,-0.538303,-0.523829,-0.504358,-0.354618,-0.347603,-0.282309,2.78733,2.70205,2.8116,0.0178741,2.61801,2.6818,2.70321,2.7917,2.86323,2.94193,3.00006,0.244346,0.227847,0.29016,0.0137141,0.224259,0.225169,0.231418,0.249214,0.283521,0.431807,0.462319,-9999,-9999
20120115,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.294,4.105,2.35,9.109,2.464,6.294,0.0,4.105,2.35,0.0,9.109,2.464,0.0,188.477,-9999,-9999,119.668,119.668,0.0,-9999,-9999,288.603,288.603,0.0,-9999,-9999,281.389,281.389,0.0,-9999,-9999,4.028,4.028,0.0,101.803,101.803,0.0,0.0,0.0,0.0,4.611,4.611,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41.6425,-9999,58.2016,-9999,-9999,-9999,-9999,125.513,-9999,175.424,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,3.14011,0.0,-9999,-9999,3.1408,0.0,-9999,-9999,3.15734,0.0,0.00683918,3.08783,3.11331,3.1206,3.1408,3.19988,3.19988,3.19988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25144,0.36822,0.0,-9999,-9999,2.73605,0.366011,0.0,-9999,-9999,3.22926,0.383093,0.0,-9999,-9999,2.76609,0.332104,0.0,-9999,-9999,3.22926,3.22926,3.22926,3.22926,3.25878,3.26035,3.26841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64704,2.64741,2.68163,2.76609,2.89623,2.89623,2.89623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46037,2.45825,2.54756,0.0150431,2.4388,2.46037,2.47801,2.50329,2.61961,2.65055,2.72841,-0.636818,-0.682553,-0.609779,0.0211628,-0.758477,-0.735548,-0.721731,-0.695751,-0.493696,-0.470055,-0.340996,2.68731,2.59933,2.70677,0.0189251,2.48543,2.55629,2.60183,2.69623,2.76723,2.84784,2.89313,0.226492,0.209055,0.272824,0.0138881,0.207132,0.209344,0.213093,0.232852,0.257428,0.407882,0.447475,-9999,-9999
20120116,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.425,1.247,3.007,6.224,4.02,3.425,0.0,1.247,3.007,0.0,6.224,4.02,0.0,189.881,-9999,-9999,137.614,137.614,0.0,-9999,-9999,264.328,264.328,0.0,-9999,-9999,253.53,253.53,0.0,-9999,-9999,5.517,5.517,0.0,102.529,102.529,0.0,0.0,0.0,0.0,2.078,2.078,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41.5229,-9999,58.9565,-9999,-9999,-9999,-9999,128.803,-9999,182.882,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,3.04647,0.0,-9999,-9999,3.0428,0.0,-9999,-9999,3.04794,0.0,0.0032604,3.0142,3.02716,3.03329,3.04951,3.06432,3.06432,3.07354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16648,0.30952,0.0,-9999,-9999,2.63903,0.283392,0.0,-9999,-9999,3.1479,0.321631,0.0,-9999,-9999,2.65483,0.266508,0.0,-9999,-9999,3.10921,3.10921,3.11924,3.14404,3.16648,3.17191,3.18025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59174,2.60296,2.60467,2.65483,2.7391,2.7391,2.7391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17042,2.16785,2.26096,0.0158485,2.14434,2.17042,2.19182,2.22066,2.34182,2.37576,2.44085,-0.840953,-0.874954,-0.786982,0.0186998,-0.929201,-0.898315,-0.866652,-0.840953,-0.682122,-0.656571,-0.54962,2.44911,2.35868,2.46185,0.0213217,2.20181,2.28055,2.35787,2.47691,2.53453,2.57755,2.67209,0.25768,0.237989,0.30262,0.0138049,0.236071,0.237865,0.244239,0.263495,0.290791,0.445079,0.47098,-9999,-9999
20120117,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.838,0.508,5.172,5.835,4.817,2.838,0.0,0.508,5.172,0.0,5.835,4.817,0.0,191.336,-9999,-9999,132.182,132.182,0.0,-9999,-9999,271.973,271.973,0.0,-9999,-9999,262.303,262.303,0.0,-9999,-9999,4.305,4.305,0.0,102.919,102.919,0.0,0.0,0.0,0.0,1.941,1.941,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,42.5628,-9999,61.4634,-9999,-9999,-9999,-9999,125.13,-9999,180.695,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,3.16041,0.0,-9999,-9999,3.13641,0.0,-9999,-9999,3.13574,0.0,0.00265367,3.09486,3.12171,3.1324,3.13641,3.13641,3.15365,3.16041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39167,0.4988,0.0,-9999,-9999,2.60047,0.501393,0.0,-9999,-9999,3.35056,0.536955,0.0,-9999,-9999,2.60047,0.501393,0.0,-9999,-9999,3.31028,3.35056,3.35056,3.35056,3.3583,3.37807,3.39167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56074,2.56074,2.56381,2.60047,2.60047,2.60047,2.60047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11777,2.11521,2.20724,0.0156767,2.09187,2.11777,2.13905,2.16779,2.28749,2.32124,2.38439,-1.00858,-1.0212,-0.928503,0.0163759,-1.04454,-1.01864,-0.997362,-0.975829,-0.809314,-0.801652,-0.748008,2.3976,2.30776,2.41006,0.0214804,2.14906,2.22779,2.30696,2.42757,2.48294,2.52111,2.62516,0.249134,0.229904,0.295204,0.0140081,0.228018,0.230143,0.23526,0.255434,0.281465,0.439431,0.467204,-9999,-9999
20120118,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.195,3.173,4.408,7.796,4.871,5.195,0.0,3.173,4.408,0.0,7.796,4.871,0.0,192.843,-9999,-9999,122.656,122.656,0.0,-9999,-9999,297.235,297.235,0.0,-9999,-9999,291.295,291.295,0.0,-9999,-9999,4.172,4.172,0.0,102.876,102.876,0.0,0.0,0.0,0.0,1.55,1.55,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41.6425,-9999,61.1615,-9999,-9999,-9999,-9999,125.513,-9999,184.095,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,3.14011,0.0,-9999,-9999,3.1408,0.0,-9999,-9999,3.15734,0.0,0.00683918,3.08783,3.11331,3.1206,3.1408,3.19988,3.19988,3.19988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25144,0.36822,0.0,-9999,-9999,2.73605,0.366011,0.0,-9999,-9999,3.22926,0.383093,0.0,-9999,-9999,2.76609,0.332104,0.0,-9999,-9999,3.22926,3.22926,3.22926,3.22926,3.25878,3.26035,3.26841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64704,2.64741,2.68163,2.76609,2.89623,2.89623,2.89623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35155,2.34931,2.439,0.0151428,2.3289,2.35155,2.37011,2.39511,2.51304,2.54468,2.61796,-0.748337,-0.791485,-0.718339,0.0212162,-0.868247,-0.844166,-0.829619,-0.802189,-0.600267,-0.575924,-0.449166,2.59316,2.50483,2.61067,0.0195047,2.37823,2.45086,2.50882,2.60853,2.67458,2.74211,2.78732,0.231565,0.21371,0.276774,0.0136496,0.21187,0.213962,0.218347,0.237689,0.262282,0.414171,0.447035,-9999,-9999
20120119,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.532,3.422,3.102,5.96,2.588,4.532,0.0,3.422,3.102,0.0,5.96,2.588,0.0,194.401,-9999,-9999,37.323,37.323,0.0,-9999,-9999,338.627,338.627,0.0,-9999,-9999,338.798,338.798,0.0,-9999,-9999,2.587,2.587,0.0,102.183,102.183,0.0,4.059,4.059,0.0,2.196,2.196,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41.5229,-9999,62.0101,-9999,-9999,-9999,-9999,128.803,-9999,192.097,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,3.04647,0.0,-9999,-9999,3.0428,0.0,-9999,-9999,3.04794,0.0,0.0032604,3.0142,3.02716,3.03329,3.04951,3.06432,3.06432,3.07354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16648,0.30952,0.0,-9999,-9999,2.63903,0.283392,0.0,-9999,-9999,3.1479,0.321631,0.0,-9999,-9999,2.65483,0.266508,0.0,-9999,-9999,3.10921,3.10921,3.11924,3.14404,3.16648,3.17191,3.18025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59174,2.60296,2.60467,2.65483,2.7391,2.7391,2.7391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28052,2.27807,2.37059,0.015685,2.25566,2.28052,2.30088,2.32826,2.44917,2.4823,2.55208,-0.728073,-0.764729,-0.677352,0.0185527,-0.817883,-0.788442,-0.757588,-0.733225,-0.574954,-0.550025,-0.438397,2.54338,2.45342,2.55822,0.0204363,2.31012,2.38683,2.45889,2.56453,2.62717,2.68363,2.75116,0.0740275,0.0684976,0.111802,0.0109532,0.0668351,0.0683753,0.0688519,0.0784774,0.0900556,0.211384,0.2656,-9999,-9999
20120120,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.453,10.395,2.778,10.527,1.729,10.453,0.0,10.395,2.778,0.0,10.527,1.729,0.0,196.008,-9999,-9999,15.845,15.845,0.0,-9999,-9999,378.691,378.691,0.0,-9999,-9999,384.776,384.776,0.0,-9999,-9999,2.104,2.104,0.0,101.383,101.383,0.0,26.519,26.519,0.0,4.234,4.234,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,42.5628,-9999,64.6133,-9999,-9999,-9999,-9999,125.13,-9999,189.706,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,3.16041,0.0,-9999,-9999,3.13641,0.0,-9999,-9999,3.13574,0.0,0.00265367,3.09486,3.12171,3.1324,3.13641,3.13641,3.15365,3.16041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39167,0.4988,0.0,-9999,-9999,2.60047,0.501393,0.0,-9999,-9999,3.35056,0.536955,0.0,-9999,-9999,2.60047,0.501393,0.0,-9999,-9999,3.31028,3.35056,3.35056,3.35056,3.3583,3.37807,3.39167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56074,2.56074,2.56381,2.60047,2.60047,2.60047,2.60047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88822,2.88696,2.9672,0.0135205,2.8769,2.88822,2.89871,2.91417,3.0219,3.04703,3.14443,-0.216956,-0.249453,-0.168542,0.0138781,-0.261078,-0.248186,-0.237696,-0.222241,-0.079497,-0.0713911,-0.00173362,3.02312,2.94066,3.05439,0.0177143,2.88131,2.9358,2.95677,3.02682,3.11399,3.20241,3.26924,0.0318036,0.029447,0.0539352,0.00655364,0.0284131,0.0293871,0.029629,0.0339953,0.0394263,0.109045,0.148276,-9999,-9999
20120121,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.026,8.942,3.082,11.42,1.178,10.026,0.0,8.942,3.082,0.0,11.42,1.178,0.0,197.665,-9999,-9999,101.743,101.743,0.0,-9999,-9999,327.061,327.061,0.0,-9999,-9999,325.525,325.525,0.0,-9999,-9999,3.919,3.919,0.0,101.452,101.452,0.0,5.97,5.97,0.0,5.693,5.693,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41.6425,-9999,64.2242,-9999,-9999,-9999,-9999,125.513,-9999,193.326,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,3.14011,0.0,-9999,-9999,3.1408,0.0,-9999,-9999,3.15734,0.0,0.00683918,3.08783,3.11331,3.1206,3.1408,3.19988,3.19988,3.19988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25144,0.36822,0.0,-9999,-9999,2.73605,0.366011,0.0,-9999,-9999,3.22926,0.383093,0.0,-9999,-9999,2.76609,0.332104,0.0,-9999,-9999,3.22926,3.22926,3.22926,3.22926,3.25878,3.26035,3.26841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64704,2.64741,2.68163,2.76609,2.89623,2.89623,2.89623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84436,2.843,2.92421,0.0136612,2.83223,2.84436,2.8556,2.87217,2.98073,3.00646,3.10185,-0.241781,-0.297794,-0.233134,0.0200082,-0.36765,-0.350514,-0.343343,-0.320008,-0.132581,-0.11414,0.0195765,2.98882,2.90578,3.01886,0.0176459,2.84313,2.90114,2.91577,2.99264,3.09206,3.15736,3.22982,0.195004,0.180107,0.244109,0.0143438,0.177922,0.180417,0.181455,0.202062,0.225447,0.365552,0.430351,-9999,-9999
20120122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.603,6.79,3.015,8.648,1.829,7.603,0.0,6.79,3.015,0.0,8.648,1.829,0.0,199.37,-9999,-9999,55.993,55.993,0.0,-9999,-9999,339.215,339.215,0.0,-9999,-9999,339.473,339.473,0.0,-9999,-9999,3.156,3.156,0.0,101.834,101.834,0.0,7.827,7.827,0.0,4.104,4.104,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41.5229,-9999,65.0449,-9999,-9999,-9999,-9999,128.803,-9999,201.511,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,3.04647,0.0,-9999,-9999,3.0428,0.0,-9999,-9999,3.04794,0.0,0.0032604,3.0142,3.02716,3.03329,3.04951,3.06432,3.06432,3.07354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16648,0.30952,0.0,-9999,-9999,2.63903,0.283392,0.0,-9999,-9999,3.1479,0.321631,0.0,-9999,-9999,2.65483,0.266508,0.0,-9999,-9999,3.10921,3.10921,3.11924,3.14404,3.16648,3.17191,3.18025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59174,2.60296,2.60467,2.65483,2.7391,2.7391,2.7391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59415,2.59226,2.67936,0.01463,2.57492,2.59415,2.60984,2.63304,2.74677,2.77614,2.85998,-0.405694,-0.45054,-0.368582,0.0175501,-0.498617,-0.475858,-0.448626,-0.431284,-0.278061,-0.256189,-0.1342,2.79508,2.70851,2.8179,0.0181854,2.61596,2.68267,2.70913,2.79956,2.8723,2.95367,3.00671,0.109184,0.100936,0.149623,0.0116786,0.099294,0.100836,0.101317,0.114441,0.129503,0.25481,0.311024,-9999,-9999
